frame_id,fn_nano,nano_tp,nano_fp,nano_count,fn_medium,medium_tp,medium_fp,medium_count,x_count,mean_iou_nano,mean_iou_medium
367,6,11,4,15,0,17,7,24,17,0.8243725299835205,0.9515969753265381
368,4,11,2,13,1,14,11,25,15,0.8098987340927124,0.9555677175521851
369,6,11,7,18,0,17,9,26,17,0.8390607833862305,0.9448351263999939
370,8,9,3,12,2,15,9,24,17,0.816712498664856,0.9586931467056274
371,10,8,2,10,0,18,9,27,18,0.8449741005897522,0.9618613123893738
372,7,10,4,14,0,17,6,23,17,0.8079884648323059,0.9504464268684387
373,7,9,2,11,0,16,5,21,16,0.832082986831665,0.9608293175697327
374,5,11,6,17,0,16,8,24,16,0.8944044709205627,0.9665219783782959
375,5,12,6,18,0,17,6,23,17,0.8315007090568542,0.9591106176376343
376,3,12,6,18,0,15,7,22,15,0.8429746627807617,0.9531931281089783
377,5,10,8,18,0,15,5,20,15,0.853960394859314,0.9621005654335022
378,4,13,3,16,0,17,5,22,17,0.8405961394309998,0.9536142945289612
379,3,11,7,18,0,14,8,22,14,0.8420155048370361,0.9635481238365173
380,5,10,4,14,0,15,6,21,15,0.8295194506645203,0.9631320834159851
381,7,9,5,14,1,15,5,20,16,0.8185656070709229,0.9665145874023438
382,4,10,4,14,0,14,6,20,14,0.804146945476532,0.966332733631134
383,4,11,5,16,0,15,6,21,15,0.8297445178031921,0.9661734700202942
384,4,11,5,16,0,15,5,20,15,0.7906360030174255,0.9636560082435608
385,3,8,8,16,0,11,10,21,11,0.8257574439048767,0.9671369791030884
386,4,12,5,17,1,15,5,20,16,0.8463565707206726,0.9585752487182617
387,4,10,4,14,1,13,4,17,14,0.8602592349052429,0.9634597301483154
388,1,13,3,16,0,14,3,17,14,0.8028698563575745,0.9514026641845703
389,3,12,3,15,1,14,3,17,15,0.858398973941803,0.9686113595962524
390,3,11,1,12,0,14,3,17,14,0.8572682738304138,0.9460350275039673
391,4,10,3,13,0,14,2,16,14,0.8763235211372375,0.9619020223617554
392,2,13,5,18,0,15,1,16,15,0.8953517079353333,0.9677422046661377
393,1,14,3,17,0,15,3,18,15,0.8843788504600525,0.9738456010818481
394,1,15,1,16,0,16,0,16,16,0.8576893210411072,0.9697957038879395
395,3,12,2,14,1,14,2,16,15,0.8697023987770081,0.9648176431655884
396,3,11,0,11,0,14,3,17,14,0.8658894896507263,0.970158576965332
397,2,13,1,14,0,15,2,17,15,0.8319351673126221,0.967103898525238
398,2,13,1,14,0,15,1,16,15,0.8082932233810425,0.9230512380599976
399,3,12,2,14,0,15,2,17,15,0.8990382552146912,0.9630958437919617
400,4,13,0,13,1,16,0,16,17,0.8592321872711182,0.9579910039901733
401,7,10,3,13,0,17,1,18,17,0.8647876977920532,0.9555924534797668
402,5,11,1,12,0,16,1,17,16,0.8574742674827576,0.9557275176048279
403,4,10,1,11,0,14,2,16,14,0.8896366953849792,0.9677854776382446
404,6,8,0,8,0,14,3,17,14,0.8877341747283936,0.9470515847206116
405,5,9,0,9,0,14,0,14,14,0.8667125105857849,0.9651500582695007
406,5,10,2,12,0,15,3,18,15,0.8758694529533386,0.9610592722892761
407,7,9,2,11,0,16,1,17,16,0.8685068488121033,0.95396488904953
408,5,10,3,13,0,15,3,18,15,0.8332259058952332,0.9276842474937439
409,5,8,2,10,0,13,4,17,13,0.895510733127594,0.9676079154014587
410,4,10,2,12,0,14,3,17,14,0.8559063076972961,0.9583534002304077
411,6,8,2,10,0,14,4,18,14,0.9057160019874573,0.9366456866264343
412,7,7,4,11,0,14,4,18,14,0.8452306389808655,0.9366726875305176
413,10,5,3,8,2,13,6,19,15,0.8603799939155579,0.9431825876235962
414,7,6,1,7,1,12,5,17,13,0.8875237107276917,0.9538245797157288
415,6,5,1,6,0,11,5,16,11,0.8383291959762573,0.9541581869125366
416,5,7,2,9,0,12,7,19,12,0.7844673991203308,0.9388864636421204
417,3,8,2,10,0,11,4,15,11,0.8020083904266357,0.9507889151573181
418,7,6,2,8,0,13,2,15,13,0.8574123382568359,0.9395841360092163
419,7,6,2,8,0,13,1,14,13,0.8748303055763245,0.950100839138031
420,6,6,3,9,0,12,4,16,12,0.8436688780784607,0.967401921749115
421,5,6,1,7,0,11,5,16,11,0.839357852935791,0.9474849700927734
422,6,7,2,9,0,13,0,13,13,0.8623772859573364,0.9556893706321716
423,6,7,1,8,0,13,5,18,13,0.8130540251731873,0.9397637844085693
424,4,7,3,10,0,11,6,17,11,0.8243779540061951,0.9520878195762634
425,5,7,1,8,1,11,4,15,12,0.7719996571540833,0.9560126662254333
426,7,7,1,8,1,13,1,14,14,0.8279435038566589,0.9351485967636108
427,11,5,2,7,1,15,0,15,16,0.7841360569000244,0.951975405216217
428,8,6,2,8,1,13,2,15,14,0.7447416186332703,0.9365695714950562
429,8,6,2,8,0,14,0,14,14,0.764536440372467,0.9429062604904175
430,9,6,2,8,2,13,2,15,15,0.777974545955658,0.9126936793327332
431,8,6,2,8,3,11,5,16,14,0.773709774017334,0.9405889511108398
432,8,6,2,8,2,12,4,16,14,0.8056433796882629,0.9434989094734192
433,6,5,2,7,0,11,3,14,11,0.7674030661582947,0.9396820664405823
434,8,5,2,7,1,12,3,15,13,0.7755783796310425,0.8733108043670654
435,9,5,3,8,0,14,4,18,14,0.7603371739387512,0.9201878905296326
436,8,5,2,7,1,12,3,15,13,0.7352736592292786,0.9351816773414612
437,10,1,2,3,1,10,2,12,11,0.668326735496521,0.9364727735519409
438,8,4,1,5,0,12,1,13,12,0.7832414507865906,0.9220569133758545
439,6,5,2,7,1,10,3,13,11,0.8011690378189087,0.9550484418869019
440,7,6,2,8,0,13,3,16,13,0.8197920918464661,0.9365396499633789
441,7,6,2,8,0,13,3,16,13,0.7704024314880371,0.9334216713905334
442,7,7,1,8,0,14,3,17,14,0.8023770451545715,0.925619900226593
443,8,7,1,8,0,15,1,16,15,0.7512660026550293,0.9146584272384644
444,8,6,1,7,0,14,2,16,14,0.7811536192893982,0.9316641688346863
445,7,8,1,9,1,14,0,14,15,0.7701910734176636,0.9368782639503479
446,7,6,1,7,1,12,1,13,13,0.8023955225944519,0.9356884360313416
447,8,6,2,8,1,13,2,15,14,0.7442116141319275,0.9489215612411499
448,6,7,1,8,0,13,0,13,13,0.7501896023750305,0.9502444863319397
449,7,7,1,8,0,14,2,16,14,0.7775821685791016,0.9216280579566956
450,7,8,2,10,0,15,1,16,15,0.7957634329795837,0.955250084400177
451,8,5,2,7,0,13,0,13,13,0.8521769642829895,0.9439364075660706
452,8,7,1,8,2,13,0,13,15,0.8243699073791504,0.9497936964035034
453,8,6,0,6,0,14,0,14,14,0.7823012471199036,0.9490798115730286
454,6,8,0,8,1,13,0,13,14,0.7840973138809204,0.9462150931358337
455,5,9,1,10,1,13,1,14,14,0.8229345083236694,0.93255615234375
456,2,9,0,9,0,11,2,13,11,0.7740156650543213,0.9518055319786072
457,6,7,2,9,1,12,2,14,13,0.836128294467926,0.9272623062133789
458,7,6,2,8,0,13,2,15,13,0.8877496719360352,0.9318017363548279
459,5,7,0,7,0,12,1,13,12,0.8502435684204102,0.9639936089515686
460,6,7,0,7,0,13,1,14,13,0.8473901152610779,0.962661862373352
461,6,7,0,7,0,13,0,13,13,0.8490059971809387,0.9513419270515442
462,5,6,1,7,0,11,3,14,11,0.8320911526679993,0.951289176940918
463,7,6,1,7,0,13,2,15,13,0.8714437484741211,0.915064811706543
464,6,8,1,9,0,14,0,14,14,0.8961958885192871,0.9567737579345703
465,5,9,1,10,0,14,2,16,14,0.9034020304679871,0.9686713814735413
466,8,9,1,10,2,15,1,16,17,0.9022756218910217,0.9578208923339844
467,6,9,1,10,0,15,2,17,15,0.8747857213020325,0.9485164880752563
468,10,6,0,6,0,16,0,16,16,0.7983486652374268,0.9299469590187073
469,7,8,0,8,1,14,1,15,15,0.805029571056366,0.9515327215194702
470,8,8,1,9,1,15,0,15,16,0.839441180229187,0.9521597623825073
471,6,9,0,9,0,15,0,15,15,0.8704107403755188,0.9409828782081604
472,7,9,3,12,1,15,2,17,16,0.850709080696106,0.9413561224937439
473,6,9,2,11,2,13,2,15,15,0.8875317573547363,0.932061493396759
474,4,7,1,8,0,11,3,14,11,0.7651067972183228,0.9654966592788696
475,7,6,2,8,0,13,1,14,13,0.7457499504089355,0.9567616581916809
476,7,6,2,8,0,13,1,14,13,0.795237123966217,0.9379681348800659
477,10,4,2,6,1,13,2,15,14,0.8108392953872681,0.9415255784988403
478,11,6,2,8,1,16,1,17,17,0.902033269405365,0.9383982419967651
479,10,6,0,6,0,16,4,20,16,0.8362767696380615,0.9338816404342651
480,6,8,2,10,1,13,3,16,14,0.8806144595146179,0.9382991194725037
481,6,7,1,8,1,12,3,15,13,0.8319879174232483,0.9341803193092346
482,7,8,1,9,0,15,3,18,15,0.8413345217704773,0.922493577003479
483,6,9,1,10,0,15,4,19,15,0.8332455158233643,0.9438364505767822
484,6,8,0,8,0,14,6,20,14,0.8663100004196167,0.9559813141822815
485,7,8,0,8,0,15,4,19,15,0.8789031505584717,0.9419481754302979
486,6,7,1,8,1,12,5,17,13,0.8817738890647888,0.9155660271644592
487,11,4,2,6,2,13,4,17,15,0.8546411991119385,0.9503769278526306
488,4,9,1,10,0,13,6,19,13,0.8316287994384766,0.9578555822372437
489,6,8,3,11,1,13,3,16,14,0.845984935760498,0.9530363082885742
490,6,6,1,7,1,11,6,17,12,0.8375958800315857,0.9549936652183533
491,8,6,1,7,2,12,3,15,14,0.8491184115409851,0.9514757990837097
492,9,6,3,9,1,14,0,14,15,0.803508996963501,0.9484677910804749
493,7,8,1,9,1,14,5,19,15,0.8654540777206421,0.9195432662963867
494,7,7,1,8,0,14,1,15,14,0.82738196849823,0.9353007674217224
495,9,6,1,7,0,15,1,16,15,0.9008045792579651,0.93446284532547
496,9,8,1,9,1,16,1,17,17,0.8536264300346375,0.9468911290168762
497,10,8,0,8,3,15,1,16,18,0.8756570816040039,0.9541360139846802
498,7,6,1,7,1,12,2,14,13,0.890291154384613,0.9572263360023499
499,10,7,1,8,1,16,1,17,17,0.9053859114646912,0.9255149364471436
500,8,8,1,9,2,14,1,15,16,0.9016575813293457,0.9463825225830078
501,6,7,1,8,1,12,1,13,13,0.8556931614875793,0.9578120112419128
502,6,8,0,8,0,14,1,15,14,0.8004721403121948,0.9438552260398865
503,8,5,0,5,2,11,2,13,13,0.8037062883377075,0.9354743957519531
504,7,6,1,7,1,12,1,13,13,0.7670214176177979,0.9421095252037048
505,6,9,2,11,0,15,3,18,15,0.8892258405685425,0.9503301382064819
506,5,8,0,8,0,13,2,15,13,0.8584652543067932,0.967483639717102
507,7,7,1,8,0,14,0,14,14,0.890267014503479,0.9472914934158325
508,7,7,2,9,0,14,0,14,14,0.8541786074638367,0.9476770162582397
509,8,7,1,8,1,14,2,16,15,0.8920214772224426,0.9291649460792542
510,7,8,1,9,0,15,0,15,15,0.8735975027084351,0.9438532590866089
511,5,9,1,10,1,13,2,15,14,0.8807013034820557,0.9285727143287659
512,7,7,1,8,0,14,1,15,14,0.8955284953117371,0.9560754895210266
513,8,8,0,8,3,13,2,15,16,0.8257589936256409,0.9499384760856628
514,7,8,1,9,1,14,1,15,15,0.8314777612686157,0.9465963244438171
515,5,8,1,9,0,13,0,13,13,0.8447861671447754,0.9583395719528198
516,3,10,2,12,0,13,3,16,13,0.8299274444580078,0.945930540561676
517,2,10,1,11,1,11,3,14,12,0.8569348454475403,0.9653316140174866
518,7,7,0,7,1,13,1,14,14,0.8930341005325317,0.9643487334251404
519,7,7,5,12,0,14,1,15,14,0.8908514380455017,0.9551156163215637
520,7,7,2,9,1,13,3,16,14,0.8821406364440918,0.9426425099372864
521,7,6,2,8,0,13,0,13,13,0.9199907183647156,0.9435468316078186
522,7,7,1,8,2,12,2,14,14,0.9257746338844299,0.9471940398216248
523,5,8,1,9,3,10,4,14,13,0.9098896980285645,0.9621292352676392
524,7,6,0,6,1,12,4,16,13,0.7924811244010925,0.9429839253425598
525,9,6,0,6,1,14,1,15,15,0.8686292767524719,0.9211224317550659
526,5,7,2,9,1,11,4,15,12,0.8269586563110352,0.941781222820282
527,8,6,1,7,2,12,3,15,14,0.8551543354988098,0.9203348159790039
528,8,5,0,5,0,13,3,16,13,0.8668943643569946,0.904948353767395
529,11,5,1,6,1,15,0,15,16,0.8336545825004578,0.9003080129623413
530,8,6,1,7,1,13,2,15,14,0.8374612927436829,0.9080256819725037
531,6,6,0,6,0,12,2,14,12,0.8006914258003235,0.9419843554496765
532,8,6,0,6,1,13,1,14,14,0.7861314415931702,0.9324434995651245
533,8,5,1,6,0,13,1,14,13,0.8097529411315918,0.9091604948043823
534,9,4,0,4,0,13,2,15,13,0.7386415600776672,0.8912734985351562
535,7,4,1,5,0,11,2,13,11,0.7519890069961548,0.9164347052574158
536,9,5,2,7,1,13,2,15,14,0.8629579544067383,0.9352686405181885
537,9,6,1,7,2,13,2,15,15,0.8015300631523132,0.935063362121582
538,9,7,2,9,1,15,2,17,16,0.8889163732528687,0.9483224749565125
539,8,7,3,10,1,14,1,15,15,0.9034200310707092,0.942903459072113
540,8,6,2,8,0,14,0,14,14,0.8431878685951233,0.9484030604362488
541,9,7,0,7,1,15,0,15,16,0.8391693234443665,0.9462841749191284
542,10,6,2,8,1,15,0,15,16,0.8921279311180115,0.9328164458274841
543,6,8,1,9,1,13,1,14,14,0.8967878818511963,0.9565610885620117
544,5,9,0,9,0,14,2,16,14,0.8591601848602295,0.9535964131355286
545,5,9,0,9,0,14,1,15,14,0.851493239402771,0.9494733214378357
546,6,7,0,7,0,13,1,14,13,0.8756484389305115,0.9494034051895142
547,7,7,0,7,1,13,0,13,14,0.914243221282959,0.9504525065422058
548,7,6,2,8,1,12,3,15,13,0.8895547389984131,0.9439591765403748
549,9,7,1,8,0,16,0,16,16,0.8523216247558594,0.9426467418670654
550,10,6,2,8,1,15,0,15,16,0.8363961577415466,0.9289965033531189
551,10,5,2,7,0,15,1,16,15,0.9052866101264954,0.9313837885856628
552,9,6,0,6,1,14,0,14,15,0.7906846404075623,0.9381822943687439
553,8,6,0,6,0,14,0,14,14,0.8741862773895264,0.9337981939315796
554,8,6,0,6,0,14,1,15,14,0.836584746837616,0.9189926385879517
555,9,4,0,4,1,12,2,14,13,0.8991406559944153,0.9230499267578125
556,8,5,0,5,0,13,0,13,13,0.8888165354728699,0.8990600109100342
557,8,5,1,6,2,11,0,11,13,0.9096139669418335,0.9474323391914368
558,7,6,0,6,2,11,1,12,13,0.8316224217414856,0.9346539974212646
559,9,6,2,8,1,14,1,15,15,0.8748927116394043,0.9279804825782776
560,10,6,2,8,1,15,0,15,16,0.9054185748100281,0.9425676465034485
561,10,6,3,9,0,16,1,17,16,0.8742609024047852,0.9418489933013916
562,6,8,1,9,0,14,0,14,14,0.8423700928688049,0.9401816129684448
563,9,5,2,7,0,14,2,16,14,0.8783324956893921,0.9348064064979553
564,9,6,1,7,2,13,1,14,15,0.8590206503868103,0.9379567503929138
565,10,5,0,5,2,13,4,17,15,0.7827620506286621,0.9311971664428711
566,9,6,0,6,1,14,1,15,15,0.8044859766960144,0.9224830865859985
567,6,7,0,7,0,13,1,14,13,0.8303435444831848,0.9354699850082397
568,7,5,1,6,1,11,2,13,12,0.9505736231803894,0.9530808925628662
569,6,6,1,7,0,12,1,13,12,0.9020991325378418,0.9398274421691895
570,7,6,0,6,0,13,0,13,13,0.8779282569885254,0.9483551383018494
571,8,5,0,5,0,13,0,13,13,0.7444480061531067,0.9416192770004272
572,7,6,0,6,1,12,1,13,13,0.7939233779907227,0.9477017521858215
573,9,4,1,5,0,13,0,13,13,0.882757306098938,0.9341437816619873
574,7,7,1,8,1,13,0,13,14,0.8467069864273071,0.9443973898887634
575,7,6,0,6,0,13,0,13,13,0.8905007243156433,0.9451675415039062
576,7,6,0,6,0,13,2,15,13,0.8950456976890564,0.943922758102417
577,8,6,1,7,0,14,1,15,14,0.8610170483589172,0.9316546320915222
578,8,7,2,9,1,14,1,15,15,0.8783850073814392,0.9433879852294922
579,7,7,0,7,1,13,2,15,14,0.8461229205131531,0.9549255967140198
580,6,8,1,9,0,14,0,14,14,0.8471978902816772,0.9528053402900696
581,4,8,4,12,0,12,3,15,12,0.899420976638794,0.9473121762275696
582,6,9,0,9,1,14,1,15,15,0.8758478760719299,0.9521790742874146
583,5,8,1,9,1,12,3,15,13,0.8007628917694092,0.9349820613861084
584,6,8,1,9,0,14,3,17,14,0.799446702003479,0.9067210555076599
585,9,6,3,9,1,14,1,15,15,0.878868818283081,0.9254873991012573
586,5,10,2,12,0,15,3,18,15,0.813345730304718,0.9231238961219788
587,8,8,0,8,1,15,3,18,16,0.8247571587562561,0.9406754970550537
588,4,10,3,13,1,13,2,15,14,0.863721489906311,0.9219920039176941
589,6,8,2,10,1,13,3,16,14,0.8200815916061401,0.9338823556900024
590,8,7,3,10,1,14,3,17,15,0.8179439306259155,0.9529162645339966
591,6,10,0,10,0,16,2,18,16,0.8774526715278625,0.9671283960342407
592,7,7,3,10,0,14,2,16,14,0.8839116096496582,0.9396529793739319
593,7,9,1,10,1,15,2,17,16,0.8179036974906921,0.9485353231430054
594,7,6,5,11,1,12,3,15,13,0.8734855055809021,0.9557574391365051
595,4,11,4,15,0,15,3,18,15,0.8242891430854797,0.9539697170257568
596,6,9,2,11,0,15,5,20,15,0.8116670846939087,0.9590612649917603
597,6,9,0,9,0,15,3,18,15,0.8592841029167175,0.9445627927780151
598,7,10,1,11,0,17,3,20,17,0.8437350988388062,0.9591304659843445
599,9,7,5,12,0,16,6,22,16,0.8199962377548218,0.9360907077789307
600,7,9,0,9,0,16,7,23,16,0.8708598613739014,0.9725925326347351
601,9,7,1,8,0,16,4,20,16,0.846453070640564,0.9382612109184265
602,11,8,4,12,1,18,2,20,19,0.8232885003089905,0.9346420764923096
603,10,9,1,10,1,18,2,20,19,0.8320400714874268,0.946379542350769
604,7,9,2,11,1,15,3,18,16,0.8493044972419739,0.9379404783248901
605,3,10,1,11,1,12,7,19,13,0.7915895581245422,0.9280675053596497
606,8,9,2,11,0,17,6,23,17,0.7766691446304321,0.9512901306152344
607,7,9,2,11,0,16,6,22,16,0.8338894248008728,0.9510225057601929
608,8,9,3,12,2,15,6,21,17,0.8068611025810242,0.9618147015571594
609,7,9,2,11,1,15,5,20,16,0.8344893455505371,0.9564028978347778
610,8,7,2,9,1,14,3,17,15,0.7990981936454773,0.9494231343269348
611,7,8,1,9,1,14,2,16,15,0.811698317527771,0.9468145966529846
612,8,8,2,10,1,15,8,23,16,0.8710428476333618,0.9421669840812683
613,9,9,2,11,1,17,9,26,18,0.8917661309242249,0.9531828761100769
614,8,9,2,11,3,14,5,19,17,0.8842939138412476,0.9466620087623596
615,7,10,1,11,1,16,6,22,17,0.8948794603347778,0.948788046836853
616,9,9,2,11,2,16,4,20,18,0.8720529079437256,0.9547773599624634
617,6,12,0,12,1,17,5,22,18,0.8559978008270264,0.9582866430282593
618,9,8,0,8,0,17,7,24,17,0.8662859201431274,0.9512397646903992
619,8,9,2,11,0,17,4,21,17,0.8783050179481506,0.9396745562553406
620,5,11,1,12,1,15,5,20,16,0.855628252029419,0.9559388756752014
621,4,10,3,13,1,13,8,21,14,0.8110707402229309,0.935457170009613
622,7,9,2,11,1,15,7,22,16,0.8214921951293945,0.9461244940757751
623,8,9,1,10,1,16,3,19,17,0.888190507888794,0.9368064999580383
624,5,12,1,13,0,17,5,22,17,0.8148701190948486,0.9518086910247803
625,6,11,0,11,1,16,3,19,17,0.8610745072364807,0.9625650644302368
626,5,8,1,9,1,12,8,20,13,0.854396641254425,0.9699170589447021
627,7,8,2,10,0,15,4,19,15,0.8447825908660889,0.9598271250724792
628,5,11,0,11,0,16,2,18,16,0.8937684893608093,0.935860812664032
629,5,10,1,11,0,15,2,17,15,0.8426095247268677,0.9388852715492249
630,8,9,2,11,1,16,1,17,17,0.880614697933197,0.9334712028503418
631,9,9,3,12,0,18,0,18,18,0.8808411359786987,0.947864294052124
632,8,10,3,13,0,18,0,18,18,0.8324044346809387,0.9445120692253113
633,8,9,1,10,0,17,0,17,17,0.8744456171989441,0.9581866264343262
634,7,10,0,10,0,17,0,17,17,0.8356486558914185,0.9493314027786255
635,5,10,0,10,0,15,0,15,15,0.8555458188056946,0.9537526369094849
636,6,8,1,9,0,14,2,16,14,0.8795725703239441,0.9509319067001343
637,5,8,1,9,0,13,3,16,13,0.8541721701622009,0.9604094624519348
638,7,9,1,10,0,16,2,18,16,0.8391392230987549,0.9350278377532959
639,5,12,0,12,1,16,1,17,17,0.8573238253593445,0.9600520133972168
640,2,10,1,11,0,12,3,15,12,0.7998521327972412,0.9498031735420227
641,4,9,1,10,1,12,3,15,13,0.8543872237205505,0.9556044936180115
642,4,8,0,8,0,12,4,16,12,0.887941837310791,0.9327595233917236
643,3,10,0,10,0,13,2,15,13,0.8714438676834106,0.9392150640487671
644,4,11,1,12,1,14,2,16,15,0.8839504718780518,0.953449547290802
645,5,9,3,12,1,13,6,19,14,0.8946306705474854,0.9640991687774658
646,5,10,4,14,0,15,4,19,15,0.9184097051620483,0.9431374669075012
647,5,10,2,12,1,14,4,18,15,0.9020282626152039,0.949593722820282
648,4,9,3,12,0,13,4,17,13,0.8662960529327393,0.9556432962417603
649,6,9,2,11,0,15,3,18,15,0.8560362458229065,0.9574940204620361
650,7,9,1,10,0,16,2,18,16,0.8380537629127502,0.9456815123558044
651,6,10,1,11,0,16,3,19,16,0.8451197743415833,0.9431400299072266
652,6,10,1,11,0,16,2,18,16,0.8353090286254883,0.9214305877685547
653,6,8,0,8,1,13,5,18,14,0.8600320816040039,0.9569218158721924
654,4,8,3,11,0,12,7,19,12,0.8482713103294373,0.930512011051178
655,6,7,1,8,0,13,6,19,13,0.9083179235458374,0.9569727778434753
656,4,9,1,10,0,13,5,18,13,0.8589171171188354,0.9524407982826233
657,5,10,1,11,0,15,3,18,15,0.8410404324531555,0.9374139308929443
658,4,10,1,11,0,14,2,16,14,0.8775529861450195,0.9559769630432129
659,4,11,1,12,1,14,3,17,15,0.8903397917747498,0.9628368616104126
660,5,10,2,12,1,14,3,17,15,0.8058520555496216,0.9412714838981628
661,3,11,2,13,0,14,4,18,14,0.862967848777771,0.9592844247817993
662,3,10,2,12,1,12,5,17,13,0.8671935796737671,0.9593091011047363
663,3,10,3,13,0,13,7,20,13,0.855189323425293,0.9571355581283569
664,5,10,1,11,1,14,2,16,15,0.8386993408203125,0.9314591288566589
665,4,9,1,10,1,12,6,18,13,0.8212350606918335,0.9421994686126709
666,3,9,2,11,0,12,4,16,12,0.8609516620635986,0.9241870045661926
667,2,10,1,11,0,12,3,15,12,0.8448480367660522,0.9321243166923523
668,5,8,2,10,0,13,4,17,13,0.8197057247161865,0.9505847692489624
669,2,10,0,10,0,12,5,17,12,0.8388131856918335,0.9654746651649475
670,5,8,0,8,0,13,3,16,13,0.9034938812255859,0.9600690603256226
671,5,9,1,10,0,14,5,19,14,0.8583462834358215,0.9708015322685242
672,5,9,2,11,0,14,4,18,14,0.8482034802436829,0.9644010663032532
673,5,9,2,11,0,14,7,21,14,0.8268993496894836,0.9680683016777039
674,5,9,1,10,0,14,5,19,14,0.831261396408081,0.957248330116272
675,5,11,2,13,0,16,6,22,16,0.7994178533554077,0.9617102742195129
676,2,12,1,13,0,14,8,22,14,0.8514695763587952,0.9624131321907043
677,6,8,2,10,1,13,4,17,14,0.8917100429534912,0.9533952474594116
678,2,9,3,12,0,11,6,17,11,0.8803061842918396,0.9629645943641663
679,3,9,2,11,0,12,6,18,12,0.8784951567649841,0.9677123427391052
680,5,10,3,13,0,15,3,18,15,0.8681875467300415,0.9284878969192505
681,6,11,4,15,1,16,2,18,17,0.8603036403656006,0.9374569654464722
682,7,11,1,12,0,18,2,20,18,0.833859384059906,0.9600677490234375
683,5,11,1,12,0,16,4,20,16,0.7915467619895935,0.9473148584365845
684,8,9,2,11,1,16,1,17,17,0.818503737449646,0.946215033531189
685,6,10,2,12,1,15,1,16,16,0.8555464744567871,0.961761474609375
686,3,12,0,12,0,15,2,17,15,0.797615110874176,0.9547970294952393
687,2,11,0,11,0,13,3,16,13,0.8062682747840881,0.9464620351791382
688,3,10,0,10,1,12,2,14,13,0.8877484202384949,0.9706461429595947
689,3,10,1,11,0,13,0,13,13,0.8572694063186646,0.9557572603225708
690,3,10,0,10,0,13,0,13,13,0.8621450662612915,0.9409134984016418
691,4,9,1,10,0,13,0,13,13,0.8446025848388672,0.9516991972923279
692,2,8,0,8,0,10,2,12,10,0.854384183883667,0.9764631390571594
693,3,8,0,8,0,11,0,11,11,0.8542579412460327,0.972157895565033
694,2,9,0,9,0,11,0,11,11,0.8555793166160583,0.9711955785751343
695,1,9,1,10,0,10,2,12,10,0.8680340051651001,0.9686281085014343
696,7,7,0,7,2,12,0,12,14,0.9019873738288879,0.9584600329399109
697,2,9,1,10,1,10,0,10,11,0.890244722366333,0.9781652688980103
698,3,11,1,12,2,12,0,12,14,0.8620474338531494,0.9659382700920105
699,3,9,2,11,1,11,0,11,12,0.8780080080032349,0.9567392468452454
700,4,7,1,8,1,10,0,10,11,0.8713750839233398,0.9697167277336121
701,3,8,0,8,1,10,1,11,11,0.8299199342727661,0.9614909887313843
702,4,7,1,8,1,10,1,11,11,0.8970130681991577,0.9664211273193359
703,3,8,1,9,0,11,0,11,11,0.9011263251304626,0.9291781783103943
704,3,7,1,8,1,9,1,10,10,0.9034621119499207,0.9462597370147705
705,5,5,0,5,0,10,0,10,10,0.9300403594970703,0.9084612131118774
706,4,7,0,7,0,11,0,11,11,0.8727854490280151,0.9222221970558167
707,4,8,1,9,1,11,0,11,12,0.8939226865768433,0.9578578472137451
708,4,8,2,10,0,12,0,12,12,0.9112339019775391,0.9496180415153503
709,7,8,1,9,1,14,0,14,15,0.9100465178489685,0.9383724331855774
710,5,9,2,11,0,14,0,14,14,0.9033347368240356,0.9574093818664551
711,4,9,0,9,0,13,1,14,13,0.8779975175857544,0.9454736709594727
712,5,8,1,9,0,13,1,14,13,0.8599558472633362,0.9507750272750854
713,6,9,2,11,0,15,2,17,15,0.8799743056297302,0.9307512044906616
714,5,10,1,11,0,15,1,16,15,0.8807482719421387,0.9428033828735352
